text,true,pred,prob
business iceland s president accepts a plan to hold an election on oct,non_informative,non_informative,0.9961792
wish my bestfriend wouldn t have canceled on me,non_informative,non_informative,0.99951935
mr booker i love how u take your time to alert your town i havent heard as much stuff here in jc good job,non_informative,non_informative,0.9950647
what colour do you want to go,non_informative,non_informative,0.9994461
winging it with liz and jordan the habitat w others,non_informative,non_informative,0.9988631
i m at land amp sea calgary alberta,non_informative,non_informative,0.9993011
hey my family you should read twists and turns got mine in the mail today so excited,non_informative,non_informative,0.9986829
well show me it,non_informative,non_informative,0.99887675
keep safe guys god bless,non_informative,non_informative,0.9971347
umm no because i don t wanna be some fucked up scummy slut who eats her own fucking tampon fuck that slut,non_informative,non_informative,0.9995623
sb update state department of rehabilitations services budgeting in certain categories lapse dates effec,non_informative,non_informative,0.9912211
attention oklahoma residents i came across this please read and this is ridiculous and needs to be stopped,non_informative,non_informative,0.8569345
schools are open thursday from,non_informative,non_informative,0.84054536
disgraceful fundraising e mail e loits calgary flood victims to be clear they re raising money for themselves,support_and_relief,support_and_relief,0.9878079
happy birthday i know you ll have a good one,non_informative,non_informative,0.9989262
meanwhile sri lanka flood i found it from my friend s camera poor chicksfffddd,non_informative,non_informative,0.9885943
why haven t i seen you all vacation,non_informative,non_informative,0.99943274
looks fab welcome back through fitting last day in,non_informative,non_informative,0.9989826
oh that booty is nice,non_informative,non_informative,0.99948007
i m going to be pissed during tonight s glee if no mention of the shooting happens,non_informative,non_informative,0.9992655
he introduced swagg but people murdered it,non_informative,non_informative,0.9994437
my brother mel wants to show this to you because he just installed it,non_informative,non_informative,0.9982278
how to murder someone tell em you love em amp then never speak to them again,non_informative,non_informative,0.99918073
still e eriencing strong wind yet not so heavy rain,non_informative,non_informative,0.97919273
next time i see minka i m gonna kick her butt lol,non_informative,non_informative,0.9995351
sunday morning workout fitness first,non_informative,non_informative,0.9994386
i m really sleepy and thirsty,non_informative,non_informative,0.9977527
help the respond in other states,support_and_relief,support_and_relief,0.99165374
and then watch your name so we can both cry and have a harry potter marathon so i could cry watching sirius black s death,non_informative,non_informative,0.99948645
technology reveals who slept through northern california quake sfgate blog,non_informative,non_informative,0.98454595
rescued from we created non profit pls share,support_and_relief,support_and_relief,0.99159557
the windows background is on fire in california right now believe in global warming yet lol,non_informative,non_informative,0.9968471
i m sorry for your loss it s okay hahaha,non_informative,non_informative,0.9992125
real vs fake leadership,non_informative,non_informative,0.9988581
i like the devastating pictures of the nepal earthquake ti mk pic on,non_informative,non_informative,0.99801385
guys were losing help vote,non_informative,non_informative,0.95021445
the lord is near to the broken hearted,non_informative,non_informative,0.99837273
i know you ve got clusters now but just make sure you don t supply high heels again,non_informative,non_informative,0.99889106
in it they requested for cash and in kind donations from the public and other donor organizations,support_and_relief,support_and_relief,0.9958884
twickenham deal for turf care firm suffolk and essex business news east anglian daily times,non_informative,non_informative,0.9989837
please support we need help fl rebuild after irma donate here,support_and_relief,support_and_relief,0.99477154
i had to now two areas on our acres of my dads farm land,non_informative,non_informative,0.9897022
donated it s t how much we give bt how much love we put into giving,support_and_relief,non_informative,0.98997295
oh nein gott,non_informative,non_informative,0.99914443
buddhists have a prayer for these dark times i am not one for prayer but today i am praying for __f,non_informative,non_informative,0.99870396
